Tecnica,Modelo,Parametros,fit_kwargs,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=8, n_estimators=350)",{},{},4.942528486251831,0.9748677248677249,0.966931216931217,0.9682539682539683,0.96,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=450)",{},{},6.007647514343262,0.9576719576719577,0.9715608465608465,0.9448818897637795,0.9677419354838709,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=6, n_estimators=100)",{},{},2.448050022125244,0.9589947089947091,0.9623015873015872,0.9516129032258064,0.9523809523809523,14,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'texture_se', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=9, n_estimators=600)",{},{},14.214489936828613,0.9656084656084656,0.9656084656084656,0.953125,0.953125,14,"['smoothness_se', 'compactness_se', 'texture_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=3, n_estimators=900)",{},{},14.533055782318115,0.966931216931217,0.9576719576719577,0.96,0.9448818897637795,16,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'texture_se', 'smoothness_worst', 'area_mean', 'concave points_se', 'symmetry_mean', 'compactness_worst', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=5, n_estimators=50)",{},{},1.8860368728637695,0.9576719576719577,0.9623015873015872,0.9448818897637795,0.9523809523809523,18,"['smoothness_se', 'radius_se', 'compactness_se', 'concavity_mean', 'texture_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=3, n_estimators=600)",{},{},7.187066555023193,0.9781746031746031,0.9715608465608465,0.96875,0.9677419354838709,17,"['perimeter_se', 'smoothness_se', 'radius_se', 'concavity_mean', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.001, max_depth=3, n_estimators=800)",{},{},15.223150491714478,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,16,"['smoothness_se', 'concavity_mean', 'compactness_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'texture_worst', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.01, max_depth=5, n_estimators=150)",{},{},4.240326166152954,0.960978835978836,0.9656084656084656,0.9457364341085271,0.953125,17,"['smoothness_se', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=350)",{},{},4.889144420623779,0.9828042328042328,0.966931216931217,0.9763779527559054,0.96,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=600)",{},{},7.268320083618164,0.9874338624338623,0.9715608465608465,0.9841269841269841,0.9677419354838709,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=5, n_estimators=450)",{},{},6.001175880432129,0.9702380952380952,0.9623015873015872,0.9606299212598425,0.9523809523809523,17,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'radius_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=8, n_estimators=650)",{},{},12.594078540802002,0.9589947089947091,0.9636243386243386,0.9516129032258064,0.9593495934959351,12,"['smoothness_se', 'texture_se', 'concave points_se', 'symmetry_mean', 'compactness_worst', 'concavity_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},{},15.313454151153564,0.9623015873015872,0.9623015873015872,0.9523809523809523,0.9523809523809523,16,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'texture_se', 'smoothness_worst', 'area_mean', 'concave points_se', 'symmetry_mean', 'compactness_worst', 'concavity_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},{},13.060994625091553,0.9656084656084656,0.9656084656084656,0.953125,0.953125,14,"['smoothness_se', 'compactness_se', 'texture_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},{},2.9582037925720215,0.9702380952380952,0.9656084656084656,0.9606299212598425,0.953125,14,"['smoothness_se', 'compactness_se', 'texture_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},{},2.9492413997650146,0.9702380952380952,0.9656084656084656,0.9606299212598425,0.953125,14,"['smoothness_se', 'compactness_se', 'texture_se', 'area_mean', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
BorutaShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},{},3.9292452335357666,0.9623015873015872,0.966931216931217,0.9523809523809523,0.96,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=500)",{},{},2.167389154434204,0.9623015873015872,0.9576719576719577,0.9523809523809523,0.9448818897637795,18,"['perimeter_se', 'smoothness_se', 'concavity_worst', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.001, max_depth=5, n_estimators=900)",{},{},6.76917839050293,0.960978835978836,0.960978835978836,0.9457364341085271,0.9457364341085271,12,"['smoothness_se', 'compactness_se', 'texture_se', 'concavity_se', 'symmetry_mean', 'concave points_se', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=8, n_estimators=350)",{},{},2.2635655403137207,0.9748677248677249,0.9623015873015872,0.9682539682539683,0.9523809523809523,15,"['perimeter_se', 'smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=450)",{},{},2.0282351970672607,0.9576719576719577,0.9576719576719577,0.9448818897637795,0.9448818897637795,18,"['perimeter_se', 'smoothness_se', 'concavity_worst', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=6, n_estimators=100)",{},{},0.9929039478302002,0.9589947089947091,0.966931216931217,0.9516129032258064,0.96,15,"['smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=9, n_estimators=600)",{},{},10.005420446395874,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,17,"['smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=3, n_estimators=900)",{},{},5.003230810165405,0.966931216931217,0.9748677248677249,0.96,0.9682539682539683,20,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'concavity_worst', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=5, n_estimators=50)",{},{},1.7927937507629395,0.9576719576719577,0.960978835978836,0.9448818897637795,0.9457364341085271,22,"['concavity_mean', 'texture_worst', 'area_worst', 'compactness_worst', 'fractal_dimension_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'symmetry_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=3, n_estimators=600)",{},{},2.381256580352783,0.9781746031746031,0.9656084656084656,0.96875,0.953125,18,"['perimeter_se', 'smoothness_se', 'concavity_worst', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.001, max_depth=3, n_estimators=800)",{},{},12.34969186782837,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,22,"['concavity_mean', 'texture_worst', 'compactness_worst', 'fractal_dimension_se', 'concavity_worst', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'symmetry_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.01, max_depth=5, n_estimators=150)",{},{},3.0016143321990967,0.960978835978836,0.960978835978836,0.9457364341085271,0.9457364341085271,18,"['perimeter_se', 'smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=350)",{},{},2.286973237991333,0.9828042328042328,0.9715608465608465,0.9763779527559054,0.9677419354838709,15,"['perimeter_se', 'smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=600)",{},{},2.899378776550293,0.9874338624338623,0.9715608465608465,0.9841269841269841,0.9677419354838709,15,"['perimeter_se', 'smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=5, n_estimators=450)",{},{},2.049003839492798,0.9702380952380952,0.9576719576719577,0.9606299212598425,0.9448818897637795,18,"['perimeter_se', 'smoothness_se', 'concavity_worst', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=8, n_estimators=650)",{},{},8.610744953155518,0.9589947089947091,0.9715608465608465,0.9516129032258064,0.9677419354838709,13,"['smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'concavity_se', 'symmetry_mean', 'concave points_se', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},{},7.871617078781128,0.9623015873015872,0.966931216931217,0.9523809523809523,0.96,15,"['smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},{},9.224838495254517,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,17,"['smoothness_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},{},2.4151949882507324,0.9702380952380952,0.9656084656084656,0.9606299212598425,0.953125,19,"['compactness_worst', 'fractal_dimension_se', 'concavity_worst', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},{},2.3902666568756104,0.9702380952380952,0.9656084656084656,0.9606299212598425,0.953125,19,"['compactness_worst', 'fractal_dimension_se', 'concavity_worst', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
PowerShap,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},{},1.2980399131774902,0.9623015873015872,0.953042328042328,0.9523809523809523,0.9375,17,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'area_mean', 'concavity_se', 'compactness_worst', 'symmetry_mean', 'perimeter_mean', 'radius_mean', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean']"
